# wl(nm) calibrationFactor
9.704124708236078732e+03 2.000000000000000000e+00
9.707449149716570901e+03 2.000000000000000000e+00
9.710773591197064889e+03 2.000000000000000000e+00
9.714098032677558876e+03 2.000000000000000000e+00
9.717422474158052864e+03 2.000000000000000000e+00
9.720746915638545033e+03 2.000000000000000000e+00
9.724071357119039021e+03 2.000000000000000000e+00
9.727395798599533009e+03 2.000000000000000000e+00
9.730720240080026997e+03 2.000000000000000000e+00
9.734044681560519166e+03 2.000000000000000000e+00
9.737369123041013154e+03 2.000000000000000000e+00
9.740693564521507142e+03 2.000000000000000000e+00
9.744018006001999311e+03 2.000000000000000000e+00
9.747342447482493299e+03 2.000000000000000000e+00
9.750666888962987287e+03 2.000000000000000000e+00
9.753991330443481274e+03 2.000000000000000000e+00
9.757315771923973443e+03 2.000000000000000000e+00
9.760640213404467431e+03 2.000000000000000000e+00
9.763964654884961419e+03 2.000000000000000000e+00
9.767289096365455407e+03 2.000000000000000000e+00
9.770613537845947576e+03 2.000000000000000000e+00
9.773937979326441564e+03 2.000000000000000000e+00
9.777262420806935552e+03 2.000000000000000000e+00
9.780586862287427721e+03 2.000000000000000000e+00
9.783911303767921709e+03 2.000000000000000000e+00
9.787235745248415697e+03 2.000000000000000000e+00
9.790560186728909684e+03 2.000000000000000000e+00
9.793884628209401853e+03 2.000000000000000000e+00
9.797209069689895841e+03 2.000000000000000000e+00
9.800533511170389829e+03 2.000000000000000000e+00
9.803857952650883817e+03 2.000000000000000000e+00
9.807182394131375986e+03 2.000000000000000000e+00
9.810506835611869974e+03 2.000000000000000000e+00
9.813831277092363962e+03 2.000000000000000000e+00
9.817155718572856131e+03 2.000000000000000000e+00
9.820480160053350119e+03 2.000000000000000000e+00
9.823804601533844107e+03 2.000000000000000000e+00
9.827129043014338095e+03 2.000000000000000000e+00
9.830453484494830263e+03 2.000000000000000000e+00
9.833777925975324251e+03 2.000000000000000000e+00
9.837102367455818239e+03 2.000000000000000000e+00
9.840426808936312227e+03 2.000000000000000000e+00
9.843751250416804396e+03 2.000000000000000000e+00
9.847075691897298384e+03 2.000000000000000000e+00
9.850400133377792372e+03 2.000000000000000000e+00
9.853724574858286360e+03 2.000000000000000000e+00
9.857049016338778529e+03 2.000000000000000000e+00
9.860373457819272517e+03 2.000000000000000000e+00
9.863697899299766505e+03 2.000000000000000000e+00
9.867022340780258673e+03 2.000000000000000000e+00
9.870346782260752661e+03 2.000000000000000000e+00
9.873671223741246649e+03 2.000000000000000000e+00
9.876995665221740637e+03 2.000000000000000000e+00
9.880320106702232806e+03 2.000000000000000000e+00
9.883644548182726794e+03 2.000000000000000000e+00
9.886968989663220782e+03 2.000000000000000000e+00
9.890293431143714770e+03 2.000000000000000000e+00
9.893617872624206939e+03 2.000000000000000000e+00
9.896942314104700927e+03 2.000000000000000000e+00
9.900266755585194915e+03 2.000000000000000000e+00
9.903591197065687084e+03 2.000000000000000000e+00
9.906915638546181071e+03 2.000000000000000000e+00
9.910240080026675059e+03 2.000000000000000000e+00
9.913564521507169047e+03 2.000000000000000000e+00
9.916888962987661216e+03 2.000000000000000000e+00
9.920213404468155204e+03 2.000000000000000000e+00
9.923537845948649192e+03 2.000000000000000000e+00
9.926862287429143180e+03 2.000000000000000000e+00
9.930186728909635349e+03 2.000000000000000000e+00
9.933511170390129337e+03 2.000000000000000000e+00
9.936835611870623325e+03 2.000000000000000000e+00
9.940160053351117313e+03 2.000000000000000000e+00
9.943484494831609481e+03 2.000000000000000000e+00
9.946808936312103469e+03 2.000000000000000000e+00
9.950133377792597457e+03 2.000000000000000000e+00
9.953457819273089626e+03 2.000000000000000000e+00
9.956782260753583614e+03 2.000000000000000000e+00
9.960106702234077602e+03 2.000000000000000000e+00
9.963431143714571590e+03 2.000000000000000000e+00
9.966755585195063759e+03 2.000000000000000000e+00
9.970080026675557747e+03 2.000000000000000000e+00
9.973404468156051735e+03 2.000000000000000000e+00
9.976728909636545723e+03 2.000000000000000000e+00
9.980053351117037892e+03 2.000000000000000000e+00
9.983377792597531879e+03 2.000000000000000000e+00
9.986702234078025867e+03 2.000000000000000000e+00
9.990026675558518036e+03 2.000000000000000000e+00
9.993351117039012024e+03 2.000000000000000000e+00
9.996675558519506012e+03 2.000000000000000000e+00
1.000000000000000000e+04 2.000000000000000000e+00
